x.,date,warehouse,itemcode,item.description,qty
NA,2016-04-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),607
NA,2016-04-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),366
NA,2016-04-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),777
NA,2016-04-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),845
NA,2016-04-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),315
NA,2016-04-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1236
NA,2016-04-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1243
NA,2016-04-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),454
NA,2016-04-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1142
NA,2016-04-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),706
NA,2016-04-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1255
NA,2016-04-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1404
NA,2016-03-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1284
NA,2016-03-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1028
NA,2016-03-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1482
NA,2016-03-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1494
NA,2016-03-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1322
NA,2016-03-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),203
NA,2016-03-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),702
NA,2016-03-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),870
NA,2016-03-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),567
NA,2016-03-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1026
NA,2016-03-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),844
NA,2016-03-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1217
NA,2016-03-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),447
NA,2016-03-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),990
NA,2016-03-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),968
NA,2016-03-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1391
NA,2016-03-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),429
NA,2016-03-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1176
NA,2016-03-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1228
NA,2016-03-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),543
NA,2016-03-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1262
NA,2016-03-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),475
NA,2016-03-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1374
NA,2016-03-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1051
NA,2016-03-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),272
NA,2016-03-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1191
NA,2016-03-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),818
NA,2016-03-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1221
NA,2016-03-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),453
NA,2016-03-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),560
NA,2016-03-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),833
NA,2016-02-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1177
NA,2016-02-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),289
NA,2016-02-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),271
NA,2016-02-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),749
NA,2016-02-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1246
NA,2016-02-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),657
NA,2016-02-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),793
NA,2016-02-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),683
NA,2016-02-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),800
NA,2016-02-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),361
NA,2016-02-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),486
NA,2016-02-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),458
NA,2016-02-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),822
NA,2016-02-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1473
NA,2016-02-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),303
NA,2016-02-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),784
NA,2016-02-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),550
NA,2016-02-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1334
NA,2016-02-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),977
NA,2016-02-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),355
NA,2016-02-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),772
NA,2016-02-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1163
NA,2016-02-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),615
NA,2016-02-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1192
NA,2016-02-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1092
NA,2016-02-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1157
NA,2016-02-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),809
NA,2016-02-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),205
NA,2016-02-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1432
NA,2016-01-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1007
NA,2016-01-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),205
NA,2016-01-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),305
NA,2016-01-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),205
NA,2016-01-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),867
NA,2016-01-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),881
NA,2016-01-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),746
NA,2016-01-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1376
NA,2016-01-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1209
NA,2016-01-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1281
NA,2016-01-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),647
NA,2016-01-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),710
NA,2016-01-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),231
NA,2016-01-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1300
NA,2016-01-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),730
NA,2016-01-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),690
NA,2016-01-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),360
NA,2016-01-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1494
NA,2016-01-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),621
NA,2016-01-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),343
NA,2016-01-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),908
NA,2016-01-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),718
NA,2016-01-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),793
NA,2016-01-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1335
NA,2016-01-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),455
NA,2016-01-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1485
NA,2016-01-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),775
NA,2016-01-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),392
NA,2016-01-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),634
NA,2016-01-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1281
NA,2016-01-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),864
NA,2015-12-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),943
NA,2015-12-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1090
NA,2015-12-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),278
NA,2015-12-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1290
NA,2015-12-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),958
NA,2015-12-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1050
NA,2015-12-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),431
NA,2015-12-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),545
NA,2015-12-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1223
NA,2015-12-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),226
NA,2015-12-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1261
NA,2015-12-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),317
NA,2015-12-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1012
NA,2015-12-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),780
NA,2015-12-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1179
NA,2015-12-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1026
NA,2015-12-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),413
NA,2015-12-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),623
NA,2015-12-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),363
NA,2015-12-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),298
NA,2015-12-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),432
NA,2015-12-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1323
NA,2015-12-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1262
NA,2015-12-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),511
NA,2015-12-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),243
NA,2015-12-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),841
NA,2015-12-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1374
NA,2015-12-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),767
NA,2015-12-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),377
NA,2015-12-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),824
NA,2015-12-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),655
NA,2015-11-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1117
NA,2015-11-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),788
NA,2015-11-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),578
NA,2015-11-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),456
NA,2015-11-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),958
NA,2015-11-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),709
NA,2015-11-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),923
NA,2015-11-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),756
NA,2015-11-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),948
NA,2015-11-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),577
NA,2015-11-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),494
NA,2015-11-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1395
NA,2015-11-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),756
NA,2015-11-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),587
NA,2015-11-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),337
NA,2015-11-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),258
NA,2015-11-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),460
NA,2015-11-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),482
NA,2015-11-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1432
NA,2015-11-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),302
NA,2015-11-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),461
NA,2015-11-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),422
NA,2015-11-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),675
NA,2015-11-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),991
NA,2015-11-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1458
NA,2015-11-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1159
NA,2015-11-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1278
NA,2015-11-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),639
NA,2015-11-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),830
NA,2015-11-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),511
NA,2015-10-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1037
NA,2015-10-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),235
NA,2015-10-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1129
NA,2015-10-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),261
NA,2015-10-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),836
NA,2015-10-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1260
NA,2015-10-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1361
NA,2015-10-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),398
NA,2015-10-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1242
NA,2015-10-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),250
NA,2015-10-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1412
NA,2015-10-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),885
NA,2015-10-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),240
NA,2015-10-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1194
NA,2015-10-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1286
NA,2015-10-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1267
NA,2015-10-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),696
NA,2015-10-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),754
NA,2015-10-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1348
NA,2015-10-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1131
NA,2015-10-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1229
NA,2015-10-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1123
NA,2015-10-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),864
NA,2015-10-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),993
NA,2015-10-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),452
NA,2015-10-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1212
NA,2015-10-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),664
NA,2015-10-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1136
NA,2015-10-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1116
NA,2015-10-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),461
NA,2015-10-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1436
NA,2015-09-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1209
NA,2015-09-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),335
NA,2015-09-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),722
NA,2015-09-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),489
NA,2015-09-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),985
NA,2015-09-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),699
NA,2015-09-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1029
NA,2015-09-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1016
NA,2015-09-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),313
NA,2015-09-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),343
NA,2015-09-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1257
NA,2015-09-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),215
NA,2015-09-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),959
NA,2015-09-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),345
NA,2015-09-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),872
NA,2015-09-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1106
NA,2015-09-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1328
NA,2015-09-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),247
NA,2015-09-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),541
NA,2015-09-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1016
NA,2015-09-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),521
NA,2015-09-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),808
NA,2015-09-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),856
NA,2015-09-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1041
NA,2015-09-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1471
NA,2015-09-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1284
NA,2015-09-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),579
NA,2015-09-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),306
NA,2015-09-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),412
NA,2015-09-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),875
NA,2015-08-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),506
NA,2015-08-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),824
NA,2015-08-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),930
NA,2015-08-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),865
NA,2015-08-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1240
NA,2015-08-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),326
NA,2015-08-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1482
NA,2015-08-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1175
NA,2015-08-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),543
NA,2015-08-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),636
NA,2015-08-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1478
NA,2015-08-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1063
NA,2015-08-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1486
NA,2015-08-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1378
NA,2015-08-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),774
NA,2015-08-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),822
NA,2015-08-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),962
NA,2015-08-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),348
NA,2015-08-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),794
NA,2015-08-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),784
NA,2015-08-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1416
NA,2015-08-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1003
NA,2015-08-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),967
NA,2015-08-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1362
NA,2015-08-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),380
NA,2015-08-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),692
NA,2015-08-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),277
NA,2015-08-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1376
NA,2015-08-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),764
NA,2015-08-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),374
NA,2015-08-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1367
NA,2015-07-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),788
NA,2015-07-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1382
NA,2015-07-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),512
NA,2015-07-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),441
NA,2015-07-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),665
NA,2015-07-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),357
NA,2015-07-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),462
NA,2015-07-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),267
NA,2015-07-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),293
NA,2015-07-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),533
NA,2015-07-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1383
NA,2015-07-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),511
NA,2015-07-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1323
NA,2015-07-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1192
NA,2015-07-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),419
NA,2015-07-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1042
NA,2015-07-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),955
NA,2015-07-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1246
NA,2015-07-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),471
NA,2015-07-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1100
NA,2015-07-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1120
NA,2015-07-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),368
NA,2015-07-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),298
NA,2015-07-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),267
NA,2015-07-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1214
NA,2015-07-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1288
NA,2015-07-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),501
